first_purchase_year;birth_year;gender;loyalty_store;id_customer
2000;1945;M;1095;176
2020;1961;F;1179;178
2019;1965;F;1251;180
2018;1963;M;1251;181
1984;1937;M;1053;182
2001;1941;F;1040;183
2004;1936;M;1071;185
2004;1933;F;1039;193
2003;1964;M;1038;194
1983;1965;F;1021;196
1999;1957;M;1205;201
2021;1952;M;1053;202
2020;1968;M;1158;203
1996;1945;M;1018;208
2020;1939;M;1164;210
2003;1955;M;1208;212
2005;1938;M;1058;213
2015;1993;M;1053;214
2020;1954;F;1161;216
2014;1965;M;1022;219
2020;1938;M;1173;223
2020;1951;F;1169;224
2021;1967;F;1021;226
2020;1969;F;1047;227
1993;1967;M;1071;228
2003;1975;M;1073;231
1993;1949;F;1033;235
2020;1963;F;1047;236
2020;1955;M;1179;243
2014;1952;M;1069;244
2020;1983;F;1064;246
2020;1960;F;1164;248
1998;1970;F;1095;249
1998;1962;M;1029;252
1985;1948;M;1216;253
2015;1977;M;1060;254
1998;1948;F;1028;256
2021;1938;F;1047;257
2016;1940;F;1046;258
1999;1931;M;1022;263
1986;1945;F;1022;264
1979;1946;M;1035;265
2001;1942;F;1069;267
1998;1970;F;1029;269
2012;1985;F;1023;270
2018;1956;F;1056;272
2001;1945;M;1202;273
2020;1942;M;1168;282
1999;1964;F;1074;284
2020;1968;M;1174;285
2020;1937;M;1047;292
2021;1981;M;1041;293
2020;1942;M;1047;294
2019;1979;M;1251;297
2006;1975;F;1069;299
2013;1968;F;1029;302
2013;1977;F;1055;303
2020;1945;F;1178;308
2006;1970;F;1252;310
2020;1987;F;1180;312
1990;1958;M;1018;314
2019;1929;M;1038;316
1986;1954;F;1018;317
2016;1969;M;1035;319
1999;1955;F;1058;320
1984;1928;F;1064;322
2020;1965;F;1173;323
2020;1945;M;1171;324
2005;1978;F;1033;326
2000;1980;F;1201;327
2020;1947;F;1176;330
2001;1972;F;1033;331
2012;1975;F;1032;333
2011;1947;M;1205;334
2021;1974;F;1041;339
1999;1955;M;1079;342
2018;1943;F;1065;343
1990;1944;F;1058;344
2020;1943;F;1169;345
2014;1961;F;1059;347
2020;1964;F;1158;351
1992;1961;M;1073;352
2002;1976;F;1205;358
2009;1970;M;1029;362
2020;1949;M;1065;363
2000;1946;M;1021;365
2020;1938;M;1177;366
2021;1954;M;1039;367
2000;1947;F;1202;373
1998;1942;F;1028;379
2000;1976;F;1203;380
2020;1950;F;1164;381
2021;1979;M;1065;385
2012;1952;M;1056;386
1996;1939;F;1021;394
1994;1937;M;1035;395
1993;1948;F;1073;396
2018;1964;F;1043;397
2009;1950;F;1041;398
2016;1965;M;1046;400
2018;1981;M;1040;401
2019;1943;F;1033;404
2020;1955;F;1182;406
2020;1952;M;1156;409
1983;1941;F;1035;412
2020;1968;F;1047;416
2020;1966;F;1158;417
2003;1949;F;1039;418
2020;1969;F;1166;419
2009;1957;M;1073;420
2018;1955;F;1043;422
2020;1986;M;1018;423
2016;1978;M;1046;424
1994;1968;M;1201;425
2020;1939;M;1173;428
2014;1981;M;1023;432
2020;1935;F;1171;434
2020;1952;M;1047;435
2022;1937;M;1039;436
2020;1966;F;1175;437
2010;1985;F;1042;439
2018;1967;M;1065;442
2020;1960;F;1166;444
2021;1987;F;1034;448
2008;1953;F;1022;449
2020;1972;F;1163;452
2018;1958;M;1206;453
1995;1949;F;1021;454
2020;1951;F;1179;455
1998;1959;F;1033;457
2020;1946;F;1182;459
2002;1931;F;1052;460
1999;1958;M;1054;462
2004;1972;F;1207;463
2016;1992;F;1015;465
2018;1962;F;1065;466
1990;1943;M;1053;469
2005;1965;F;1073;470
2015;1966;M;1033;472
2020;1963;F;1182;473
2013;1977;M;1206;474
2009;1963;M;1201;480
2000;1941;F;1009;487
2020;1973;M;1047;489
2020;1950;F;1175;493
1999;1966;F;1035;494
2004;1966;F;1033;495
1995;1950;M;1095;497
2015;1984;F;1208;499
2018;1950;M;1065;505
2018;1974;M;1037;507
1999;1950;F;1079;511
1988;1941;M;1073;512
2016;1972;F;1042;515
2020;1981;M;1044;516
2001;1971;F;1204;517
1980;1957;F;1045;520
1986;1950;F;1066;522
2020;1959;M;1047;526
1999;1960;M;1019;528
1996;1955;F;1035;530
2011;1960;F;1029;531
2016;1952;F;1039;532
2018;1969;F;1065;534
2021;1960;M;1251;536
2020;1968;F;1042;537
1987;1960;F;1037;538
2016;1969;F;1009;541
2020;1986;F;1167;547
1996;1956;M;1019;549
2001;1947;M;1071;550
1997;1962;M;1037;552
2020;1972;M;1054;553
2019;1941;F;1055;554
1987;1961;M;1028;556
1997;1962;M;1042;557
2016;1952;M;1046;562
2017;1955;F;1028;564
1990;1950;F;1022;567
2008;1960;M;1054;569
2009;1980;F;1022;570
2017;1939;M;1037;571
2000;1966;M;1054;572
2019;1949;M;1261;573
1997;1934;F;1028;574
2020;1939;F;1171;575
2020;1939;M;1047;578
2006;1964;F;1208;580
1998;1938;F;1029;581
2020;1984;F;1176;583
2020;1951;F;1161;586
2020;1970;F;1174;587
1997;1964;M;1019;590
2002;1965;F;1028;595
2020;1945;F;1162;596
2015;1992;F;1251;597
2019;1964;F;1066;598
1995;1967;F;1021;607
2020;1967;F;1047;609
1996;1970;F;1086;610
2019;1943;F;1042;613
2020;1942;F;1179;614
2021;1979;F;1073;615
2020;1977;F;1054;619
2004;1954;F;1023;622
2004;1974;F;1042;623
2017;1969;F;1009;624
2020;1941;F;1174;628
2021;1974;F;1054;629
2020;1979;F;1180;634
2018;1951;F;1065;638
1991;1961;F;1201;639
2016;1962;M;1054;641
2020;1940;F;1167;643
1988;1931;F;1073;644
2021;1983;F;1095;645
2020;1937;F;1169;648
1999;1968;F;1033;651
2020;1951;M;1182;652
2008;1939;M;1054;653
2020;1953;F;1173;655
2018;1984;M;1065;656
1993;1944;F;1083;664
2019;1952;F;1029;665
1997;1947;F;1071;668
2020;1956;F;1047;669
1973;1933;M;1052;670
2020;1940;F;1166;673
1996;1948;F;1022;674
2020;1974;F;1047;675
2002;1957;F;1022;676
2014;1956;M;1038;677
1999;1967;F;1028;678
1987;1964;M;1022;681
2017;1950;F;1021;686
2020;1967;F;1162;688
2018;1966;M;1065;690
2020;1955;M;1047;691
2018;1948;F;1065;696
2001;1970;F;1071;701
1988;1949;F;1033;702
2020;1964;F;1158;704
2004;1982;M;1064;705
1997;1948;M;1021;708
2020;1952;F;1176;709
2021;1939;M;1034;712
2020;1960;F;1187;715
1993;1949;F;1040;717
2009;1940;F;1055;718
1976;1940;F;1015;719
2020;1961;F;1164;720
2020;1955;M;1156;722
1987;1958;F;1071;723
2019;1952;M;1043;730
2019;1964;M;1038;732
2009;1975;F;1018;733
2020;1950;M;1174;734
1993;1954;M;1073;737
2015;1947;F;1041;738
2014;1965;F;1054;740
2020;1961;F;1177;742
2015;1979;F;1056;744
2004;1967;M;1041;745
2018;1956;F;1065;747
2002;1941;F;1094;748
2020;1924;M;1173;749
1999;1945;F;1053;750
2021;1963;M;1251;754
2020;1949;M;1158;756
2003;1954;M;1029;758
2013;1939;M;1042;759
2020;1970;F;1174;760
2010;1984;M;1203;761
2018;1973;F;1065;762
2021;1981;M;1055;763
2009;1952;F;1205;764
2018;1948;F;1043;765
1996;1943;F;1019;766
2020;1936;F;1165;767
2001;1972;F;1022;768
2000;1955;M;1073;769
2021;1986;M;1025;770
2015;1978;F;1029;771
2016;1961;F;1252;772
2020;1937;F;1178;773
2021;1964;F;1055;774
1999;1947;F;1095;775
2016;1965;F;1046;776
2018;1964;M;1065;777
2020;1967;F;1053;778
1996;1937;F;1028;779
2016;1944;F;1046;780
1997;1960;M;1202;781
2013;1966;M;1251;782
2020;1941;F;1173;783
2018;1965;F;1065;784
2019;1955;F;1033;785
2021;1937;F;1053;787
1996;1949;M;1019;788
2000;1953;F;1028;789
2005;1970;M;1054;790
2002;1948;F;1252;791
2020;1938;M;1177;792
2013;1984;F;1203;793
2019;1949;M;1046;794
2003;1966;M;1038;795
2021;1994;M;1064;796
2020;1963;F;1169;797
2020;1946;M;1173;798
1979;1943;M;1066;799
2019;1939;M;1065;800
1996;1941;F;1201;801
2020;1947;F;1178;802
1997;1966;F;1015;803
1997;1955;F;1009;804
2017;1958;F;1053;805
2020;1947;F;1182;806
1998;1955;F;1022;807
1999;1933;F;1019;808
2019;1954;F;1065;809
2018;1980;M;1065;810
1998;1970;F;1029;811
1972;1932;M;1095;812
1999;1955;F;1201;813
2020;1950;F;1172;814
2020;1970;F;1179;815
2016;1961;F;1206;816
2004;1975;M;1041;817
2001;1979;F;1045;818
2019;1976;M;1095;819
2020;1947;F;1169;820
2022;1970;F;1066;821
2003;1966;M;1039;822
2018;1952;F;1041;823
1992;1965;M;1009;824
2021;1958;M;1047;825
1997;1941;F;1053;826
2020;1938;M;1163;827
2020;1938;F;1155;828
2020;1969;F;1171;829
1998;1972;M;1021;830
2018;1966;M;1060;831
1972;1963;F;1041;832
2014;1948;F;1038;833
2016;1968;M;1029;834
2017;1968;F;1037;835
2021;1988;M;1095;836
1987;1941;F;1022;837
2020;1959;F;1175;838
2018;1983;F;1055;839
2018;1954;F;1065;840
2020;1944;F;1177;841
2020;1956;F;1160;842
1992;1949;F;1066;843
1999;1952;F;1042;844
2017;1947;F;1073;845
2004;1967;F;1039;846
1982;1961;F;1064;847
2019;1960;F;1029;848
2020;1976;F;1158;849
2004;1973;F;1042;850
2020;1950;F;1169;851
2019;1954;F;1043;852
2008;1943;M;1054;853
2020;1942;M;1163;854
1984;1937;M;1208;855
1986;1939;M;1052;856
2020;1941;F;1158;857
2020;1946;F;1171;858
1988;1969;F;1069;859
2015;1938;F;1060;860
2019;1977;M;1049;861
2020;1926;F;1167;862
1999;1944;M;1094;863
2014;1975;M;1207;864
2020;1958;F;1167;865
2020;1941;M;1047;866
1999;1939;M;1038;867
2003;1943;M;1029;868
2012;1970;F;1056;869
2014;1951;F;1073;870
2004;1955;F;1039;871
1997;1951;M;1058;872
2019;1994;F;1066;873
2019;1956;F;1039;874
2018;1973;F;1065;875
2009;1950;M;1041;876
2004;1941;F;1042;877
2020;1948;F;1175;878
2017;1955;M;1060;879
2011;1982;F;1202;880
2019;1957;F;1095;881
1994;1971;F;1009;882
2021;1975;M;1029;883
2005;1955;F;1038;884
2003;1973;M;1202;885
2020;1976;M;1044;886
2020;1958;F;1179;887
2000;1951;F;1052;888
2019;1951;M;1066;889
2020;1951;M;1183;890
2009;1978;F;1025;891
1997;1933;M;1018;892
2020;1969;F;1158;893
2021;1995;M;1009;894
2003;1980;F;1205;895
2002;1975;M;1021;896
2004;1962;F;1033;897
1985;1948;F;1023;898
2000;1957;M;1205;899
2015;1965;M;1207;900
2012;1939;M;1058;901
2017;1948;F;1028;902
1994;1944;F;1023;903
1993;1964;F;1071;904
2020;1971;F;1044;905
2001;1959;F;1039;906
1987;1942;F;1037;907
1986;1957;F;1053;908
2001;1946;M;1018;909
2007;1984;F;1206;910
2013;1938;F;1009;911
2021;1955;F;1028;912
2020;1969;F;1169;913
2013;1962;M;1261;914
2004;1974;F;1208;915
1993;1974;M;1045;916
2020;1933;F;1176;917
2019;1967;F;1065;918
2002;1965;M;1069;919
1984;1929;F;1034;920
1998;1944;F;1028;921
1992;1968;F;1202;922
1999;1955;M;1022;923
2013;1977;F;1021;924
2013;1950;F;1059;925
2014;1936;M;1029;926
2020;1986;F;1173;927
2020;1948;M;1177;928
2019;1962;M;1065;929
2018;1957;F;1043;930
2018;1987;F;1065;931
2004;1981;M;1033;932
1999;1944;M;1095;933
2008;1930;F;1054;934
2008;1983;F;1205;935
1999;1929;M;1095;936
2003;1964;F;1021;937
1998;1943;M;1071;938
2020;1934;F;1163;939
1997;1962;F;1073;940
1999;1961;F;1054;941
2007;1957;F;1073;942
2019;1956;F;1066;943
2020;1991;F;1180;944
2015;1944;F;1086;945
2014;1955;F;1262;946
2013;1973;F;1034;947
1997;1961;M;1058;948
1989;1956;F;1071;949
2009;1960;F;1055;950
1974;1945;M;1015;951
1999;1964;M;1073;952
2017;1946;M;1035;953
2021;1973;F;1169;954
2020;1963;F;1158;955
2020;1988;F;1035;956
1999;1966;M;1205;957
2017;1983;F;1021;958
1998;1946;F;1208;959
1972;1942;M;1094;960
1996;1961;F;1028;961
2014;1966;M;1261;963
2016;1965;M;1066;964
1999;1961;F;1019;965
1995;1928;M;1202;966
2012;1975;M;1021;967
1996;1949;M;1073;968
2016;1989;F;1250;969
2017;1980;M;1029;970
2000;1978;F;1022;971
2020;1945;F;1175;972
2020;1981;M;1038;973
2015;1982;F;1027;974
2020;1945;M;1176;975
2012;1971;F;1201;976
2016;1991;M;1039;977
2011;1982;F;1042;978
2009;1973;M;1023;979
2021;1981;F;1250;980
1992;1944;F;1022;981
2011;1982;M;1251;982
2004;1966;M;1040;983
2020;1955;F;1043;984
1978;1950;M;1053;985
1999;1950;F;1022;986
1999;1945;M;1033;987
2001;1976;F;1025;988
1989;1965;F;1064;989
1994;1951;F;1073;990
2015;1947;F;1029;991
2012;1949;M;1056;992
2020;1935;F;1158;993
2000;1945;M;1035;994
2018;1968;F;1065;995
2020;1937;F;1180;996
1980;1938;F;1053;997
2019;1937;M;1043;998
2017;1947;M;1029;999
2013;1954;M;1059;1000
2020;1969;F;1251;1001
1988;1957;M;1028;1002
2000;1933;M;1041;1003
2020;1979;F;1066;1004
2018;1963;F;1043;1005
2013;1977;F;1019;1006
2020;1941;F;1021;1007
2003;1949;F;1029;1008
2020;1942;F;1166;1009
2020;1952;F;1162;1010
2016;1989;F;1021;1011
2020;1947;M;1173;1012
2013;1976;F;1059;1013
2014;1954;F;1250;1014
1972;1931;F;1041;1015
1999;1950;M;1058;1016
2004;1935;M;1039;1017
2003;1948;M;1207;1018
2006;1949;F;1022;1019
2016;1950;M;1053;1020
1982;1939;F;1058;1021
2020;1935;F;1166;1022
2001;1968;F;1023;1023
2021;1984;M;1065;1024
1999;1936;M;1079;1025
2004;1955;F;1042;1026
2003;1983;F;1022;1027
1999;1948;M;1205;1028
2020;1970;F;1044;1029
2000;1981;F;1023;1030
2000;1952;M;1073;1031
1983;1938;M;1064;1032
1982;1937;M;1066;1033
2020;1978;F;1025;1034
1997;1956;M;1018;1035
1990;1937;M;1022;1036
1974;1949;M;1042;1037
2003;1982;M;1038;1038
2015;1946;F;1079;1039
1987;1968;M;1053;1040
2014;1957;F;1018;1041
2020;1959;F;1044;1042
2020;1961;F;1174;1043
1990;1965;M;1204;1044
2004;1935;M;1039;1045
1999;1930;F;1040;1046
2018;1972;F;1029;1047
2014;1966;M;1035;1048
1989;1933;M;1041;1049
2021;1961;M;1039;1050
2020;1963;F;1171;1051
2012;1975;M;1054;1052
2009;1938;M;1073;1053
2015;1944;F;1025;1054
1991;1924;M;1202;1055
2013;1976;M;1073;1056
2015;1978;F;1059;1057
2017;1941;M;1042;1058
1998;1951;M;1069;1059
2020;1932;M;1178;1060
2020;1937;F;1163;1061
1997;1963;M;1064;1062
2020;1973;F;1169;1063
1993;1947;M;1021;1064
2008;1941;M;1021;1065
1997;1941;F;1019;1066
1985;1951;F;1022;1067
2020;1948;F;1182;1068
2020;1934;F;1166;1069
2021;1984;M;1065;1070
1996;1939;F;1035;1071
2020;1950;F;1047;1072
2015;1972;F;1033;1073
2018;1967;M;1065;1074
1997;1954;F;1041;1075
1995;1933;M;1066;1076
2001;1973;F;1058;1077
2016;1974;F;1046;1078
1998;1939;F;1083;1079
2019;1978;M;1202;1080
2020;1981;F;1044;1081
2003;1956;F;1207;1082
2017;1969;M;1251;1083
1998;1956;M;1064;1084
2018;1954;M;1043;1085
2013;1974;F;1059;1086
2020;1960;M;1183;1087
2002;1980;F;1023;1088
2002;1968;M;1025;1089
2018;1956;F;1039;1090
2020;1962;F;1044;1091
2020;1947;F;1183;1092
2000;1965;F;1022;1093
2019;1972;F;1043;1094
2020;1964;F;1158;1095
2021;1980;M;1065;1096
2020;1970;F;1157;1097
2020;1996;F;1059;1098
2020;1963;F;1179;1099
1996;1957;F;1058;1100
2020;1953;F;1158;1101
2020;1950;M;1046;1102
1998;1971;F;1033;1103
2020;1935;F;1177;1104
2020;1990;M;1047;1105
2020;1964;F;1166;1106
1997;1954;M;1203;1107
1999;1968;M;1058;1108
2016;1969;F;1015;1109
2020;1964;F;1179;1110
2002;1977;M;1022;1111
2020;1966;F;1038;1112
2015;1960;F;1035;1113
1999;1966;F;1032;1114
2014;1970;F;1018;1115
2021;1944;F;1046;1116
2008;1941;F;1054;1117
2021;1966;M;1180;1118
2014;1942;F;1073;1119
1996;1946;F;1033;1120
2020;1965;M;1079;1121
1992;1960;F;1066;1122
2020;1937;M;1047;1123
2020;1989;M;1043;1124
2018;1984;F;1029;1125
2008;1952;F;1208;1126
2020;1961;F;1180;1127
2001;1960;M;1033;1128
1988;1947;M;1033;1129
2021;1948;F;1065;1130
1987;1936;F;1071;1131
2016;1975;F;1041;1132
2009;1982;M;1023;1133
2019;1981;F;1095;1134
1998;1954;F;1029;1135
2020;1948;F;1169;1136
1997;1971;F;1064;1137
2001;1940;M;1028;1138
1983;1949;M;1022;1139
2003;1970;M;1040;1140
2020;1953;M;1064;1141
2000;1938;M;1074;1142
2002;1953;M;1033;1143
2014;1943;F;1022;1144
2020;1960;F;1168;1145
1998;1958;M;1073;1146
2004;1949;M;1207;1147
2005;1963;M;1015;1148
2008;1966;F;1054;1149
1997;1948;F;1015;1150
2007;1983;M;1041;1151
2020;1958;F;1159;1152
2020;1962;M;1155;1153
2020;1952;F;1160;1154
1996;1956;M;1206;1155
2017;1989;M;1261;1156
2002;1948;F;1202;1157
2015;1938;M;1060;1158
2002;1969;F;1028;1159
2002;1970;F;1042;1160
2018;1952;F;1009;1161
2020;1956;M;1155;1162
1982;1952;M;1040;1163
2013;1953;M;1261;1164
1998;1957;M;1021;1165
1999;1950;F;1041;1166
2009;1937;F;1055;1167
2020;1963;F;1160;1168
1992;1955;F;1095;1169
2017;1981;M;1023;1171
2002;1953;M;1207;1172
2020;1967;M;1175;1173
2020;1953;F;1164;1174
2010;1943;M;1038;1175
2006;1976;F;1019;1176
1972;1941;F;1086;1177
2018;1986;F;1043;1178
2008;1973;F;1208;1179
1988;1952;F;1033;1180
2003;1969;M;1015;1181
1987;1943;M;1071;1182
1985;1955;F;1052;1183
2012;1961;F;1056;1184
2015;1974;F;1056;1185
2017;1976;F;1037;1186
1995;1942;M;1073;1187
2018;1948;M;1060;1188
2020;1978;F;1047;1189
1987;1950;M;1037;1190
1997;1952;M;1058;1191
1998;1966;M;1037;1192
2015;1951;M;1029;1193
1999;1949;M;1035;1194
2020;1987;F;1164;1195
2018;1939;F;1060;1196
2020;1943;F;1187;1197
1989;1952;M;1018;1198
1984;1957;M;1058;1199
2020;1990;F;1079;1200
2020;1964;F;1174;1201
2014;1965;M;1066;1202
2004;1963;F;1039;1203
1993;1959;F;1045;1204
1996;1953;F;1022;1205
2012;1954;F;1032;1206
2004;1979;M;1029;1207
2020;1944;F;1178;1208
1987;1957;F;1037;1209
1997;1952;F;1058;1210
2015;1992;F;1251;1211
1981;1932;F;1035;1212
2020;1977;M;1045;1213
2020;1950;F;1055;1214
2004;1974;F;1042;1215
1993;1944;F;1052;1216
1999;1949;F;1073;1217
1999;1950;M;1035;1218
2020;1957;F;1174;1219
2020;1955;F;1156;1220
2016;1954;F;1046;1221
1996;1940;M;1058;1222
2001;1981;F;1203;1223
2001;1947;F;1208;1224
2008;1972;M;1042;1225
2011;1957;M;1201;1226
2018;1976;F;1043;1227
1999;1948;F;1073;1228
1998;1938;F;1023;1229
2009;1969;F;1054;1230
2015;1986;F;1022;1231
1996;1960;F;1023;1232
2000;1955;F;1029;1233
2021;1994;F;1038;1234
2007;1958;F;1038;1235
1996;1970;F;1205;1236
2019;1947;F;1021;1237
2020;1949;F;1177;1238
2020;1960;F;1155;1239
1998;1963;M;1033;1240
2004;1975;M;1206;1241
1991;1964;F;1018;1242
2020;1969;M;1175;1243
2000;1938;F;1022;1244
2012;1953;F;1042;1245
1986;1961;F;1009;1246
2020;1943;M;1181;1247
2021;1988;F;1009;1248
2018;1971;F;1037;1249
2020;1944;F;1186;1250
2020;1965;F;1156;1251
2008;1975;F;1021;1252
2004;1969;F;1042;1253
2019;1952;F;1038;1254
1984;1948;F;1018;1255
2020;1981;M;1066;1256
2020;1939;F;1168;1257
2016;1972;F;1046;1258
2020;1978;F;1171;1259
1997;1959;F;1028;1260
1996;1946;F;1023;1261
1989;1955;F;1045;1262
2004;1978;F;1079;1263
2016;1958;F;1074;1264
1996;1950;F;1071;1265
2020;1941;M;1170;1266
2020;1951;M;1175;1267
2008;1953;M;1064;1268
2003;1946;F;1029;1269
1996;1929;F;1053;1270
2011;1976;F;1037;1271
1998;1947;F;1029;1272
2019;1956;M;1054;1273
2020;1960;M;1071;1274
2020;1954;F;1169;1275
1985;1967;M;1095;1276
2007;1963;F;1073;1277
2017;1979;M;1023;1278
2020;1948;F;1175;1279
2009;1955;M;1055;1280
1993;1950;F;1033;1281
2000;1946;F;1095;1282
2018;1972;M;1039;1283
2007;1974;F;1206;1284
2018;1963;F;1065;1285
2020;1960;F;1174;1286
2020;1947;F;1043;1287
1997;1943;F;1040;1288
2020;1955;F;1178;1289
2018;1949;F;1065;1290
2018;1960;F;1065;1291
2010;1967;M;1055;1292
1998;1940;M;1066;1293
2020;1992;M;1029;1294
2020;1974;F;1047;1295
2020;1957;F;1169;1296
2014;1978;F;1071;1297
2002;1963;M;1204;1298
2001;1959;F;1064;1299
2019;1975;F;1037;1300
2013;1975;F;1083;1301
2016;1980;F;1019;1302
2019;1980;F;1037;1303
2020;1951;F;1178;1304
2020;1952;M;1173;1305
2020;1934;F;1182;1306
2010;1981;M;1208;1307
2011;1965;F;1053;1308
2004;1969;M;1042;1309
1985;1948;F;1083;1310
2019;1942;F;1029;1311
2021;1992;F;1065;1312
2020;1949;F;1167;1313
2020;1947;M;1169;1314
2012;1947;F;1040;1315
2004;1979;F;1021;1316
2016;1979;F;1202;1317
2018;1957;F;1056;1318
2015;1963;F;1060;1319
2020;1962;F;1161;1320
2007;1956;M;1250;1321
1998;1953;M;1029;1322
2020;1949;F;1172;1323
2020;1953;M;1158;1324
1974;1949;F;1015;1325
1987;1949;F;1053;1326
2019;1942;F;1033;1327
2018;1947;M;1251;1328
2016;1976;F;1069;1329
2020;1961;F;1178;1330
1996;1947;M;1058;1331
2012;1983;F;1015;1332
2016;1954;F;1055;1333
2016;1981;M;1029;1334
2019;1991;M;1056;1335
2020;1947;F;1177;1336
2020;1953;F;1179;1337
2014;1988;M;1250;1338
2020;1960;F;1174;1339
2015;1976;F;1055;1340
2014;1959;F;1040;1341
2020;1932;M;1047;1342
2021;1959;F;1065;1343
2018;1971;F;1043;1344
2018;1965;F;1043;1345
2016;1965;F;1032;1346
1998;1948;F;1035;1347
2009;1960;F;1034;1348
2020;1995;M;1054;1349
2022;1973;M;1028;1350
2020;1972;F;1169;1351
1998;1940;M;1064;1352
2021;1951;F;1177;1353
2009;1971;F;1055;1354
2020;1955;F;1158;1355
2000;1950;F;1018;1356
1982;1949;F;1022;1357
2019;1981;F;1064;1358
2000;1977;M;1074;1359
2021;1960;M;1055;1360
1998;1952;F;1021;1361
1995;1942;F;1058;1362
2019;1944;F;1065;1363
2002;1970;M;1206;1364
2019;1979;M;1045;1365
2020;1944;M;1187;1366
2020;1944;F;1182;1368
2020;1952;M;1047;1369
2002;1982;M;1033;1370
2012;1933;F;1086;1371
2001;1981;F;1202;1372
2020;1950;F;1180;1373
2014;1943;M;1058;1374
2020;1960;F;1065;1375
2020;1941;M;1172;1376
2016;1961;F;1060;1377
2020;1930;F;1162;1378
2020;1972;F;1044;1379
2003;1957;M;1064;1380
2000;1946;M;1022;1381
1997;1964;M;1058;1382
1983;1943;M;1025;1383
2020;1968;F;1041;1384
2019;1981;F;1252;1385
2011;1942;F;1201;1386
1976;1947;F;1009;1387
2016;1941;M;1053;1388
1998;1955;F;1019;1389
2018;2000;M;1009;1390
1987;1956;M;1037;1391
2008;1969;F;1071;1392
1998;1972;F;1040;1393
1996;1947;M;1073;1394
2007;1971;M;1095;1395
2013;1940;M;1261;1396
2020;1987;F;1044;1397
2009;1948;M;1054;1398
2007;1966;F;1021;1399
2020;1960;F;1165;1400
2020;1973;F;1178;1401
2019;1958;M;1064;1402
2018;1974;F;1065;1403
2016;1978;F;1060;1404
2020;1968;F;1163;1405
2010;1949;F;1055;1406
2020;1955;F;1179;1407
2018;1949;F;1065;1408
1993;1965;M;1028;1409
2015;1962;F;1032;1410
2011;1946;M;1042;1411
2019;1954;M;1207;1412
2021;1947;M;1047;1413
2020;1958;F;1178;1414
2016;1954;F;1038;1415
1998;1963;F;1066;1416
1972;1950;F;1094;1417
2022;1942;F;1060;1418
2021;1988;M;1065;1419
2020;1973;F;1015;1420
1989;1949;F;1071;1421
1994;1948;F;1035;1422
2016;1979;M;1023;1423
2020;1958;F;1165;1424
2020;1971;F;1044;1425
2009;1982;F;1250;1426
1995;1956;M;1066;1427
2021;1977;F;1043;1428
1995;1955;M;1033;1429
1998;1942;F;1202;1430
2019;1970;F;1066;1431
2020;1982;F;1169;1432
2001;1959;F;1022;1433
